chunk_id,text,tokens,chunk_idx,dataset_type,type,sentence_count,source_file
fineweb_edu_ja_5per_chunk_149,シラミとハジラミは、それぞれ宿主の体の何を摂取しますか？シラミは血を吸い、ハジラミは羽毛を食べます。 サナダムシなどの寄生虫は、宿主の体内で何を摂取して生きているのですか？サナダムシなどの消化管内に住む寄生虫は、宿主が摂食・消化したものを摂取して生きています。 宿主の老廃物や排泄物を摂取する寄生は、必ずしも寄生とは言い難い場合があるのはなぜですか？宿主に害を及ぼさない場合があるため、必ずしも寄生とは言い難い場合があります。 濾過摂食者の鰓に住み着く寄生虫は、宿主が摂取する予定のものからどのように栄養を得ていますか？濾過摂食者の鰓に住み着く寄生虫は、宿主が摂取する予定の微粒子を食べることで栄養を得ています。,362,149,fineweb_edu_ja_5per,llm_chunk,8,fineweb_edu_ja_5per.csv
fineweb_edu_ja_5per_chunk_150,ツチハンミョウは、どのようにして宿主に寄生するのですか？ツチハンミョウは、まず宿主であるハチの卵を食い、その後ハチの幼虫のための餌を食って育ちます。,88,150,fineweb_edu_ja_5per,llm_chunk,2,fineweb_edu_ja_5per.csv
fineweb_edu_ja_5per_chunk_151,深海性のアンコウ類における雄の寄生は、どのように行われますか？ 雄は小さい間に雌に出会うと、雌にとりついて、そのまま寄生生活に入ります。 生物学において、寄生という言葉はどのような関係性を表すために使われますか？寄生とは本来、種間関係を表す用語ですが、生体間の直接の栄養授受という意味でも使われます。 ミツクリエナガチョウチンアンコウの雄は、繁殖時に雌とどのように関わりますか？雄の体のほとんどが雌と同化してしまうことで、繁殖の機会を確保します。,245,151,fineweb_edu_ja_5per,llm_chunk,6,fineweb_edu_ja_5per.csv
fineweb_edu_ja_5per_chunk_152,矮雄とは、どのような雄のことを指しますか？矮雄とは、寄生性の甲殻類、ユムシ動物のボネリムシ、コケ植物の一部などに見られる、特殊な雄のことです。,87,152,fineweb_edu_ja_5per,llm_chunk,2,fineweb_edu_ja_5per.csv
fineweb_edu_ja_5per_chunk_153,寄生生物が宿主に与える影響として、宿主を死に至らしめる場合が多いのはどのような場合ですか？ 寄生者が微生物である場合、宿主を死に至らしめることが多いです。 ある程度以上の大きさの寄生者が、宿主にそれほど損害を与えないことが多いのはなぜですか？寄生者にとって、宿主間の移動が生活上で最も困難な部分であるため、宿主を殺すことは避ける傾向があるからです。 微生物である寄生者が宿主に与える影響が大きい理由は何ですか？微生物は宿主間の移動が容易であるため、宿主を殺すことが生存に大きな負担とならないからです。 病原体とは、どのような寄生者を指しますか？病原体とは、微生物であり、その寄生によって宿主が生活上の負担を強いられる寄生者を指します。 深海における生物の繁殖戦略として、雄が雌に寄生することの適応上の利点は何ですか？個体数が限られる環境 下で、繁殖時の出会いの機会を確保できることです。 ウンモンフクロムシは宿主にどのような影響を与えますか？ウンモンフクロムシはカニの生殖行動を禁じる効果があります。,495,153,fineweb_edu_ja_5per,llm_chunk,12,fineweb_edu_ja_5per.csv
fineweb_edu_ja_5per_chunk_154,サナダムシは人体に寄生した場合、通常どのような影響がありますか？サナダムシが人体に寄生しても、通常は健康を害することはありません。精神的なショックを受ける程度です。,84,154,fineweb_edu_ja_5per,llm_chunk,3,fineweb_edu_ja_5per.csv
fineweb_edu_ja_5per_chunk_155,ロイコクロリディウムは、どのようにしてオカモノアラガイの行動を変化させますか？ロイコクロリディウムの幼生がオカモノアラガイの目に移動し、目の柄を膨らませて派手な模様を動かすことで、貝を葉の表に出させます。 なぜオカモノアラガイはロイコクロリディウムに寄生されると、普段隠れているのに葉の表に出てくるのですか？ロイコクロリディウムの幼生が貝の目を膨らませ、派手な模様を動かすことで、鳥に捕食されやすくするためと考えられます。,240,155,fineweb_edu_ja_5per,llm_chunk,4,fineweb_edu_ja_5per.csv
fineweb_edu_ja_5per_chunk_156,サナダムシが食糧難の時代には栄養摂取を阻害するとされていたのはなぜですか？サナダムシが体内で栄養を吸収するため、宿主の栄養が不足すると考えられていたためです。,94,156,fineweb_edu_ja_5per,llm_chunk,2,fineweb_edu_ja_5per.csv
fineweb_edu_ja_5per_chunk_157,ロイコクロリディウムの成虫の宿主は何ですか？ ロイコクロリディウムの成虫の宿主は小鳥です。,49,157,fineweb_edu_ja_5per,llm_chunk,2,fineweb_edu_ja_5per.csv
fineweb_edu_ja_5per_chunk_158,ダイエット目的でサナダムシを意図的に寄生させることは推奨されますか？ 種類によっては害のあるものも確認されているため、ダイエット目的でサナダムシを意図的に寄生させることは推奨されません。,97,158,fineweb_edu_ja_5per,llm_chunk,2,fineweb_edu_ja_5per.csv
fineweb_edu_ja_5per_chunk_159,ヤッコソウはどのような植物に寄生しますか？ヤッコソウはスダジイの根に内部寄生します。 ヤッコソウがスダジイに寄生すると、スダジイの根にどのような変化が起こりますか？寄生された根は地表付近に出て広がり、ヤッコソウの花が地上に出やすくなります。,131,159,fineweb_edu_ja_5per,llm_chunk,4,fineweb_edu_ja_5per.csv
fineweb_edu_ja_5per_chunk_160,固着性の動物における付着と寄生の違いは何ですか？単なる付着は表面的なものですが、寄生は固定のために根状の構造を動物体内に侵入させます。 寄生性菌類とはどのような菌類ですか？寄生性菌類とは、生きた生物から直接栄養を得ている菌類のことです。,138,160,fineweb_edu_ja_5per,llm_chunk,4,fineweb_edu_ja_5per.csv
fineweb_edu_ja_5per_chunk_161,ヒラタケはどのようにして栄養を得ていますか？ヒラタケは線虫を捕食することによって栄養を得ています。 捕食性菌類における捕食と寄生の接点はどのように考えられていますか？ トリモチカビ目の一部の菌類は、小動物を捕食するだけでなく、その体内に菌糸体を寄生させるものも存在し、捕食から寄生への移行段階と考えられています。,177,161,fineweb_edu_ja_5per,llm_chunk,4,fineweb_edu_ja_5per.csv
fineweb_edu_ja_5per_chunk_162,植物寄生菌類における殺生とは何ですか？殺生とは、植物寄生菌類が宿主の生きた組織をまず殺してから、その部分で生育することを指します。 なぜ一部の植物寄生菌類は、生きた組織から栄養を直接取らずに、殺生という方法で生育するのですか？テキストからは、その理由は明確には述べられていません。殺生は、生きた組織から栄養を取るのではなく、まず組織を殺すという生育方法であると定義されています。 植物寄生菌類において、生きた組織から栄養を取る菌と殺生を行う菌の違いは何ですか？生きた組織から栄養を取る菌は宿主を生かしたまま生育しますが、殺生を行う菌はまず宿主の組織を殺してから生育します。,336,162,fineweb_edu_ja_5per,llm_chunk,7,fineweb_edu_ja_5per.csv
